osu_id	pctsim	kingdom	phylum	class	order	family	genus
1002342	97.17	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1000977	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003050	95.74	Bacteria_[9]	Bacteroidetes_[9]	Bacteroidia_[9]	Bacteroidales_[9]	Rikenellaceae_[9]	Alistipes_[9]
1002345	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000502	96.22	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003133	96.93	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1002137	99.05	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
6088	100	Bacteria_[3]	Bacteroidetes_[3]	Bacteroidia_[3]	Bacteroidales_[3]	Rikenellaceae_[3]	Alistipes_[3]
1001549	99.53	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002385	98.11	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000529	96.93	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1001881	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002265	99.05	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000931	99.29	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002890	86.29	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002366	80.24	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001985	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002349	97.16	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1002669	99.53	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1001818	81.18	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1002671	80.77	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1000965	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002988	99.53	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002478	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002371	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1001812	80.94	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1000764	80	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001937	80.47	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1002312	86.21	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Eubacteriaceae_[1]	Alkalibacter_[1]
1001967	86.45	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Eubacteriaceae_[1]	Alkalibacter_[1]
1003155	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Eubacteriaceae_[1]	Alkalibaculum_[1]
1002016	99.3	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
15051	100	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
1001359	99.77	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
1001370	99.77	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
1002996	90.33	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Bacteroidaceae_[6],Prevotellaceae_[6]	Bacteroides_[6],Alloprevotella_[6]
1000513	92.43	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001749	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1002000	91.96	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001989	91.96	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1000566	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001074	90.57	Bacteria_[4]	Bacteroidetes_[4]	Bacteroidia_[4]	Bacteroidales_[4]	Bacteroidaceae_[3],Prevotellaceae_[3]	Bacteroides_[3],Alloprevotella_[3]
1000374	88.64	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000491	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001149	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000882	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002794	87.91	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Ruminococcaceae_[1],Clostridiaceae_[1]	Anaerobacterium_[1],Clostridium_[1]
1003117	87.9	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000318	88.15	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1001957	87.9	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000623	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002153	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001830	88.64	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000732	88.89	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000959	87.41	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1001879	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000551	88.15	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1002359	88.4	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1003095	87.16	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1003204	86.91	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000937	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002625	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000692	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002240	88.15	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Ruminococcaceae_[1],Clostridiaceae_[1]	Anaerobacterium_[1],Clostridium_[1]
1002630	88.18	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002738	94.07	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1001064	87.65	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001951	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001579	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001224	88.4	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1001778	87.65	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001883	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001892	88.64	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002294	87.65	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002698	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002740	87.16	Bacteria_[4]	Firmicutes_[4]	Clostridia_[4]	Clostridiales_[4]	Clostridiaceae_[3],Ruminococcaceae_[3]	Clostridium_[3],Anaerobacterium_[3]
1002504	88.89	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
