osu_id	pctsim	kingdom	phylum	class	order	family	genus
1002867	91.58	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1001219	97.02	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Lachnospiraceae_[1]	Acetitomaculum_[1]
1002827	97.02	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Lachnospiraceae_[1]	Acetitomaculum_[1]
1003476	92.06	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetivibrio_[1]
1001145	86.42	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1001462	86.17	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1001299	86.7	Bacteria_[23]	Proteobacteria_[23]	Alphaproteobacteria_[23]	Rhodospirillales_[23]	Acetobacteraceae_[13],Rhodospirillaceae_[13]	Acetobacter_[13],Fodinicurvata_[13],Insolitispirillum_[13],Novispirillum_[13]
1000801	86.67	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1002126	86.45	Bacteria_[19]	Proteobacteria_[19]	Alphaproteobacteria_[19]	Rhodospirillales_[19]	Acetobacteraceae_[13],Rhodospirillaceae_[13]	Acetobacter_[13],Insolitispirillum_[13],Novispirillum_[13]
1001475	86.42	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1003097	86.17	Bacteria_[19]	Proteobacteria_[19]	Alphaproteobacteria_[19]	Rhodospirillales_[19]	Acetobacteraceae_[19]	Acetobacter_[19]
1000686	80.47	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Acetobacteroides_[1]
1002893	80.28	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Acetobacteroides_[1]
1000790	86.57	Bacteria_[1]	Tenericutes_[1]	Mollicutes_[1]	Acholeplasmatales_[1]	Acholeplasmataceae_[1]	Acholeplasma_[1]
1000535	85.75	Bacteria_[1]	Tenericutes_[1]	Mollicutes_[1]	Acholeplasmatales_[1]	Acholeplasmataceae_[1]	Acholeplasma_[1]
1003644	86.16	Bacteria_[2]	Tenericutes_[2]	Mollicutes_[2]	Acholeplasmatales_[2]	Acholeplasmataceae_[2]	Acholeplasma_[2]
1003035	85.48	Bacteria_[2]	Tenericutes_[2]	Mollicutes_[2]	Acholeplasmatales_[2]	Acholeplasmataceae_[2]	Acholeplasma_[2]
3321	100	Bacteria_[16]	Proteobacteria_[16]	Gammaproteobacteria_[15],Betaproteobacteria_[15]	Enterobacterales_[15],Burkholderiales_[15]	Enterobacteriaceae_[15],Alcaligenaceae_[15]	Enterobacter_[14],Achromobacter_[14],Salmonella_[14]
15144	100	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
14890	100	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1001112	99.77	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
1001620	99.77	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
1001725	99.53	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
3300	100	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
1003710	99.77	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1000931	99.77	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1002043	99.07	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1003628	99.77	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1001383	99.53	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1002316	99.53	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1003252	99.3	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
10827	100	Bacteria_[3]	Proteobacteria_[3]	Betaproteobacteria_[3]	Burkholderiales_[3]	Comamonadaceae_[3]	Comamonas_[2],Acidovorax_[2]
1003430	99.77	Bacteria_[486]	Firmicutes_[481],Proteobacteria_[481],Actinobacteria_[481]	Bacilli_[481],Gammaproteobacteria_[481],Actinobacteria_[481]	Lactobacillales_[479],Pseudomonadales_[479],Bacillales_[479],Streptomycetales_[479],Vibrionales_[479]	Enterococcaceae_[479],Moraxellaceae_[479],Listeriaceae_[479],Pseudomonadaceae_[479],Staphylococcaceae_[479],Streptomycetaceae_[479],Vibrionaceae_[479]	Enterococcus_[479],Acinetobacter_[479],Listeria_[479],Pseudomonas_[479],Staphylococcus_[479],Streptomyces_[479],Vibrio_[479]
1003667	99.77	Bacteria_[486]	Firmicutes_[481],Proteobacteria_[481],Actinobacteria_[481]	Bacilli_[481],Gammaproteobacteria_[481],Actinobacteria_[481]	Lactobacillales_[479],Pseudomonadales_[479],Bacillales_[479],Streptomycetales_[479],Vibrionales_[479]	Enterococcaceae_[479],Moraxellaceae_[479],Listeriaceae_[479],Pseudomonadaceae_[479],Staphylococcaceae_[479],Streptomycetaceae_[479],Vibrionaceae_[479]	Enterococcus_[479],Acinetobacter_[479],Listeria_[479],Pseudomonas_[479],Staphylococcus_[479],Streptomyces_[479],Vibrio_[479]
1003719	98.69	Bacteria_[6]	Proteobacteria_[6]	Gammaproteobacteria_[6]	Pasteurellales_[6]	Pasteurellaceae_[6]	Haemophilus_[5],Actinobacillus_[5],Conservatibacter_[5]
7414	100	Bacteria_[2]	Actinobacteria_[2]	Actinobacteria_[2]	Actinomycetales_[1],Micrococcales_[1]	Actinomycetaceae_[1],Promicromonosporaceae_[1]	Actinomyces_[1],Isoptericola_[1]
1001049	99.75	Bacteria_[5]	Actinobacteria_[5]	Coriobacteriia_[5]	Eggerthellales_[5]	Eggerthellaceae_[5]	Adlercreutzia_[3],Asaccharobacter_[3]
6251	100	Bacteria_[23]	Proteobacteria_[23]	Gammaproteobacteria_[23]	Aeromonadales_[23]	Aeromonadaceae_[23]	Aeromonas_[23]
1003178	99.77	Bacteria_[20]	Proteobacteria_[20]	Gammaproteobacteria_[20]	Aeromonadales_[20]	Aeromonadaceae_[20]	Aeromonas_[20]
1000418	99.26	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[2]	Agathobacter_[1]
1000881	98.02	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[2]	Agathobacter_[1]
1001199	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002213	99.01	NA	NA	NA	NA	NA	Agathobaculum_[1]
16552	100	NA	NA	NA	NA	NA	Agathobaculum_[1]
1000958	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002032	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002186	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1000442	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002363	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1000598	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1001071	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002422	98.03	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002543	99.26	NA	NA	NA	NA	NA	Agathobaculum_[1]
1001761	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002125	98.57	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002806	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002461	98.59	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002463	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002927	99.29	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003150	97.78	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003099	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003182	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002898	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002266	99.26	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003367	99.77	Bacteria_[1]	Proteobacteria_[1]	Gammaproteobacteria_[1]	Pasteurellales_[1]	Pasteurellaceae_[1]	Aggregatibacter_[1]
1003379	99.77	Bacteria_[8]	Proteobacteria_[8]	Gammaproteobacteria_[8]	Pasteurellales_[8]	Pasteurellaceae_[8]	Aggregatibacter_[8]
3031	100	Bacteria_[27]	Verrucomicrobia_[27]	Verrucomicrobiae_[27]	Verrucomicrobiales_[27]	Akkermansiaceae_[27]	Akkermansia_[27]
14619	100	Bacteria_[1]	Verrucomicrobia_[1]	Verrucomicrobiae_[1]	Verrucomicrobiales_[1]	Akkermansiaceae_[1]	Akkermansia_[1]
14618	100	Bacteria_[8]	Verrucomicrobia_[8]	Verrucomicrobiae_[8]	Verrucomicrobiales_[8]	Akkermansiaceae_[8]	Akkermansia_[8]
1000354	99.51	Bacteria_[13]	Verrucomicrobia_[13]	Verrucomicrobiae_[13]	Verrucomicrobiales_[13]	Akkermansiaceae_[13]	Akkermansia_[13]
1000121	80.24	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
3820	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1000421	94.33	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
16667	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000482	80.24	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1002452	80.94	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
5828	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
6430	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
4909	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
6436	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1001258	86.76	Bacteria_[3]	Bacteroidetes_[3]	Bacteroidia_[3]	Bacteroidales_[3]	Rikenellaceae_[3]	Alistipes_[2],Rikenella_[2]
1001302	97.4	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002292	97.17	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
5269	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
7033	100	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1000347	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
9652	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001606	96.45	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1001127	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002123	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003189	99.76	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1003420	99.53	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
5829	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003422	99.05	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003491	96.93	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
5827	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
11039	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1001801	79.81	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001256	80	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1003456	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003668	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003311	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003613	97.16	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003206	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000630	96.22	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003673	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003614	96.93	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002531	99.32	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002195	98.11	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003016	99.09	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002426	97.64	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000698	97.16	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1001210	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003586	95.23	Bacteria_[2]	Bacteroidetes_[1],Firmicutes_[1]	Bacteroidia_[1],Clostridia_[1]	Bacteroidales_[1],Clostridiales_[1]	Rikenellaceae_[1],Ruminococcaceae_[1]	Alistipes_[1],Faecalibacterium_[1]
1002415	94.56	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002561	99.76	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1003402	99.76	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
6087	100	Bacteria_[3]	Bacteroidetes_[3]	Bacteroidia_[3]	Bacteroidales_[3]	Rikenellaceae_[3]	Alistipes_[3]
1001684	99.53	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002210	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002922	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002731	94.09	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003597	80	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1002044	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002236	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003247	97.17	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1000763	98.82	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1001130	96.22	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1001609	94.8	Bacteria_[3]	Bacteroidetes_[3]	Bacteroidia_[3]	Bacteroidales_[3]	Rikenellaceae_[3]	Alistipes_[3]
1002564	97.4	Bacteria_[2]	Bacteroidetes_[1],Firmicutes_[1]	Bacteroidia_[1],Clostridia_[1]	Bacteroidales_[1],Clostridiales_[1]	Rikenellaceae_[1],Ruminococcaceae_[1]	Alistipes_[1],Faecalibacterium_[1]
1002703	99.54	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003336	99.53	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003078	80.54	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1002747	80.71	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1000873	85.93	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Eubacteriaceae_[1]	Alkalibaculum_[1]
1003227	99.3	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
1003114	99.07	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
15047	100	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
1000472	92.43	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1000441	90.57	Bacteria_[4]	Bacteroidetes_[4]	Bacteroidia_[4]	Bacteroidales_[4]	Bacteroidaceae_[3],Prevotellaceae_[3]	Bacteroides_[3],Alloprevotella_[3]
1000446	90.57	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Bacteroidaceae_[6],Prevotellaceae_[6]	Bacteroides_[6],Alloprevotella_[6]
1002653	91.96	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1002179	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1000632	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1003165	91.96	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001778	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001508	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1002383	91.84	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1002109	91.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1000342	88.15	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1000637	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001433	88.15	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1001264	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000345	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001434	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001243	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000672	88.4	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1003039	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000422	88.89	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
